"iso","aboveground_biomass_loss__Mg","treecover_loss__ha","aboveground_co2_emissions__Mg","treecover_loss__year"
"SDN",576.304696381153,5.617398402154949,1056.5586100321138,2014
"SEN",31461.135774284725,326.71520470965527,57678.748919521946,2014
"SGP",26687.99115081085,191.35197143345528,48927.983776486544,2014
"SLB",4472579.478584636,16939.311585954496,8199729.044071833,2014
"SLE",19014257.062286556,161512.80780539496,34859471.28085867,2014
"SLV",327425.40836040274,2319.7269640049367,600279.915327405,2014
"SMR",19.85735666809783,0.16733727529295922,36.40515389151268,2014
"SOM",7363.131533240222,123.05745672545703,13499.074477607075,2014
"SPM",,0.5826345272178488,,2014
"SRB",781033.6000939137,4387.909462666459,1431894.9335055086,2014
"SSD",716316.4077468032,6750.715411385619,1313246.7475358057,2014
"SUR",4530553.190226726,14747.662829258039,8306014.182082329,2014
"SVK",3055437.2563796043,17366.378528842877,5601634.970029276,2014
"SVN",1027400.981687052,5388.780866225466,1883568.4664262622,2014
"SWE",20219983.036449768,242522.77704506106,37069968.9001579,2014
"SWZ",935828.8775455814,4960.468941104144,1715686.2755002328,2014
"SXM",34.789315338876065,0.21972204252385905,63.78041145460611,2014
"SYC",314.38499556552466,2.049832976474493,576.3724918701286,2014
"SYR",107269.66257780767,958.2943361189389,196661.048059314,2014
"TCA",1975.1526599451283,31.337306497661526,3621.1132098994017,2014
"TCD",324740.5873786941,3000.6658731544294,595357.743527606,2014
"TGO",255829.9708621551,2526.177220303638,469021.6132472843,2014
"THA",29366449.889416013,137614.63374225597,53838491.463929325,2014
"TJK",78.70640061902205,0.7830429886089488,144.2950678015404,2014
"TKM",112.99592692670029,0.9040841038477567,207.1591993656172,2014
"TLS",352639.93067022995,1883.0942844046563,646506.5395620882,2014
"TTO",306054.37129159144,1569.4564589680551,561099.6807012511,2014
"TUN",273434.82456468215,2385.0608548616933,501297.1783685838,2014
"TUR",2373092.279123598,22005.441487400716,4350669.178393263,2014
"TWN",207295.838679042,1054.211487982153,380042.370911577,2014
"TZA",25207949.4535126,198227.5618178297,46214573.998106435,2014
"UGA",6522893.072529867,54913.20190867329,11958637.29963809,2014
"UKR",6431332.215935886,47187.25528639721,11790775.729215788,2014
"URY",2246053.3881767616,25643.078868660697,4117764.5449907295,2014
"USA",281045457.9241504,1736526.8071502647,515250006.1942758,2014
"UZB",10060.575367909078,83.12890887833753,18444.388174499967,2014
"VCT",2051.0934185182878,10.793531939368311,3760.3379339501944,2014
"VEN",16077294.565390158,100975.10759387078,29475040.036548622,2014
"VGB",62.108884362893605,0.5114687255218894,113.86628799863828,2014
"VIR",3046.5170935135156,21.471715972098043,5585.281338108111,2014
"VNM",40455419.64746835,217341.52936374277,74168269.35369197,2014
"VUT",123264.38845907326,634.4245555245933,225984.71217496766,2014
"XAD",107.69072566409545,1.2078600922460254,197.43299705084166,2014
"XCA",280.15722707150974,3.050762230021562,513.6215829644344,2014
"XKO",140068.85654984805,760.6256784038917,256792.9036747214,2014
"XNC",2712.4449588825896,27.602514983872695,4972.815757951413,2014
"ZAF",11462123.540124722,69667.22996157661,21013893.15689533,2014
"ZMB",16474727.676830359,115220.94962431017,30203667.407522324,2014
"ZWE",1540482.0234536082,9644.693978861593,2824217.0429982794,2014
"AGO",20330764.142595883,161718.9696110519,37273067.59475909,2015
"ALA",48818.208797978565,567.2330417997321,89500.04946296067,2015
"ALB",40495.14360082714,283.57473710364036,74241.09660151643,2015
"AND",350.5458401560484,2.1677833333313483,642.667373619422,2015
"ARG",13676093.048912201,180233.105499868,25072837.256339025,2015
"ARM",306.4521752339605,1.990115393608828,561.8289879289275,2015
"ATG",926.8297414720765,8.907470700879507,1699.187859365474,2015
"AUS",25745292.40649733,261577.18271473554,47199702.74524509,2015
"AUT",1550907.565515262,7937.704883539045,2843330.5367779788,2015
"AZE",3657.4846471771807,26.745192960140297,6705.388519824828,2015
"BDI",158710.7655217502,1458.3785204174171,290969.7367898754,2015
"BEL",721956.5050331305,3420.273924439545,1323586.9258940723,2015
"BEN",72080.36534768814,598.3973628617123,132147.33647076163,2015
"BGD",2487031.1632821294,12603.761754378216,4559557.132683904,2015
"BGR",1028461.2842273429,7293.179858869652,1885512.3544167953,2015
"BHS",78525.95298232106,1089.0131118058143,143964.24713425536,2015
"BIH",101172.24883659501,580.5048923224385,185482.4562004242,2015
"BLM",4.4715553520494415,0.07330418609917118,8.19785147875731,2015
"BLR",4083765.5202001845,33899.29607935335,7486903.453700337,2015
"BLZ",2121864.177240543,12270.85993699518,3890084.3249409967,2015
"BOL",26656200.629962377,166275.25366210422,48869701.15493103,2015
"BRA",379444898.1082473,2222772.4175309623,695648979.8651195,2015
"BRB",331.35409878321417,1.948700424568606,607.4825144358927,2015
"BRN",409857.3319834755,1761.2706306610874,751405.1086363716,2015
"BTN",168430.6299948509,746.5236082175248,308789.48832389317,2015
"CAF",4458211.229571111,27315.83103202622,8173387.254213701,2015
"CAN",198053241.49566174,2733439.469266081,363097609.4087133,2015
"CHE",150003.30879140765,772.5663227746584,275006.06611758063,2015
"CHL",13586502.646735135,106106.68365240826,24908588.18568107,2015
"CHN",84316473.91847111,490444.58253127406,154580202.1838638,2015
"CIV",20871294.456665613,152432.4520514852,38264039.837220296,2015
"CMR",17210911.126020078,78969.88322628941,31553337.064370137,2015
"COD",207778669.66864833,928115.63809408,380927561.05918854,2015
"COG",9066785.854298297,47822.970214693145,16622440.73288021,2015
"COL",29805719.7177601,140855.7031902208,54643819.48256019,2015
"COM",85245.28329625844,429.4617172440122,156283.0193764738,2015
"CRI",585589.0141546947,3299.604932608112,1073579.8592836068,2015
"CUB",690496.711115845,6725.978202444089,1265910.6370457162,2015
"CUW",69.74864306189274,0.9029118816780086,127.87251228013668,2015
"CYM",3.553337674034591,0.07251709538846104,6.51445240239675,2015
"CYP",2028.1004517764607,20.434459206344542,3718.1841615901785,2015
"CZE",1506132.7551576206,8046.992556700924,2761243.384455638,2015
"DEU",2441103.698360711,12929.49289756194,4475356.780327969,2015
"DMA",458.7106260619124,1.8556317113347196,840.9694811135059,2015
"DNK",267962.0178224578,2583.2304257548403,491263.69934117276,2015
"DOM",2184904.5971926646,15090.56348015391,4005658.428186553,2015
"DZA",633143.7687482822,5706.845700003583,1160763.5760385175,2015
"ECU",7604050.073883293,30077.59865106026,13940758.468786038,2015
"EGY",2485.959285383186,31.643148498889218,4557.5920232025055,2015
"ESP",8927240.976506295,65413.869197366585,16366608.456928205,2015
"EST",2457592.6838932266,25420.295895456686,4505586.587137581,2015
"ETH",1538713.5904649165,10276.470946594676,2820974.9158523474,2015
"FIN",13007206.580874106,172639.43121398703,23846545.39826918,2015
"FJI",401952.08729498566,1838.3526791345043,736912.1600408073,2015
"FRA",6421386.650900175,37292.530327603075,11772542.193316985,2015
"GAB",6162845.482518777,25472.55033900398,11298550.051284406,2015
"GBR",3790424.9800626975,23996.896016893217,6949112.463448278,2015
"GEO",6753.511780632447,42.850622395620945,12381.438264492817,2015
"GHA",8050065.691372616,57407.38759222725,14758453.767516457,2015
"GIN",19637314.984179072,161820.01803398848,36001744.137661606,2015
"GLP",10398.834677926327,71.39707072824245,19064.53024286493,2015
"GMB",820.700743437757,10.040478170677723,1504.6180296358873,2015
"GNB",1479196.7473277443,12661.21691857315,2711860.7034341977,2015
"GNQ",1856670.880718417,7468.60013499906,3403896.614650431,2015
"GRC",371520.4631950475,3840.002977550893,681120.8491909205,2015
"GRD",1416.8857557574643,6.698007764814861,2597.62388555535,2015
"GTM",8858573.471056564,54147.33930251571,16240718.03027037,2015
"GUF",849443.824532395,2867.5026518878444,1557313.6783093908,2015
"GUY",3431427.9729162646,13084.179039855078,6290951.283679813,2015
"HKG",3452.959396476344,23.72139668058066,6330.42556020663,2015
"HND",8710924.110541476,50242.48684737447,15970027.535992712,2015
"HRV",418574.14005144977,2669.0480695532615,767385.9234276577,2015
"HTI",359185.244038124,3087.5647956931903,658506.2807365609,2015
"HUN",1476995.9893068192,10720.012872797446,2707825.980395834,2015
"IDN",386000271.32693684,1746470.5346029957,707667164.0993836,2015
"IMN",1478.8243053952397,11.116265674114326,2711.177893224606,2015
"IND",24219752.22924658,116308.11702302232,44402879.08695206,2015
"IRL",793401.5107379048,4484.169137729796,1454569.4363528253,2015
"ISR",4868.4775696897495,51.332728029454216,8925.542211097874,2015
"ITA",1682935.5687853317,14124.462450126277,3085381.876106442,2015
"JAM",555645.0855973483,2903.314882655519,1018682.6569284715,2015
"JEY",9.6294309304031,0.10136243084634841,17.653956705739017,2015
"JOR",36.08938840472885,0.3915837515624777,66.1638787420029,2015
"JPN",5523096.247768764,31145.402758702712,10125676.454242736,2015
"KAZ",26018.510294272644,181.16229367695067,47700.60220616652,2015
"KEN",2498476.6185875554,15615.500860817789,4580540.467410521,2015
"KHM",31560771.625964805,132701.14361587708,57861414.64760208,2015
"KNA",216.94354788154476,0.9566715461425238,397.7298377828321,2015
"KOR",1919502.3387904551,17340.926475316286,3519087.6211158335,2015
"LAO",58516953.92181578,285028.84193351935,107281082.18999559,2015
"LBN",17747.11303370946,173.61729878414124,32536.373895134006,2015
"LBR",30330005.780095145,186009.8986705322,55605010.596841075,2015
"LBY",13.635008775181518,0.19478584987629102,24.997516087832782,2015
"LCA",1287.1772368625284,7.175106600911401,2359.8249342479694,2015
"LIE",297.27781608654976,1.3175101793774695,545.009329492008,2015
"LKA",1016979.220812083,7402.862736103758,1864461.9048221519,2015
"LSO",184.58778455739835,0.934455175671605,338.41093835523026,2015
"LTU",1831935.9288918765,15794.33939266484,3358549.2029684396,2015
"LUX",71600.96866630539,327.46531145349724,131268.44255489326,2015
"LVA",3308837.4204447772,30829.68651623584,6066201.937482091,2015
"MAC",,0.6426038811590002,,2015
"MAR",98996.29532096715,951.9919859004815,181493.20808843983,2015
"MDA",53676.75485150645,495.73535124930936,98407.38389442847,2015
"MDG",53821546.692176886,301788.6583489982,98672835.60232422,2015
"MEX",26571382.356925923,197650.8807558557,48714200.98769751,2015
"MKD",116725.13163583944,784.3280615297273,213996.07466570564,2015
"MLI",24264.760830161227,204.15351593025213,44485.39485529557,2015
"MMR",63345932.41913912,293305.1696370188,116134209.43508837,2015
"MNE",34311.154360476045,180.96339953503133,62903.78299420609,2015
"MNG",673622.0019913263,7145.278873921565,1234973.6703174494,2015
"MOZ",25100515.838989038,181386.8423631052,46017612.37147991,2015
"MSR",38.34516190103949,0.14748139192707493,70.29946348523904,2015
"MTQ",5099.528793035241,31.572052003451667,9349.136120564606,2015
"MWI",1582186.7564161625,10785.179991408437,2900675.720096298,2015
"MYS",108549322.54532507,454345.0340698131,199007091.3330961,2015
"MYT",3362.9428588410265,18.089878408034124,6165.395241208549,2015
"NAM",17.558170778119663,0.22039559628687985,32.18997975988605,2015
"NCL",68329.24945669311,486.1010028599711,125270.29067060404,2015
"NGA",4895354.756203385,40927.54611011147,8974817.053039541,2015
"NIC",7547725.20553781,35523.975165505646,13837496.21015265,2015
"NLD",139526.60993356223,894.1996832064434,255798.78487819736,2015
"NOR",3202556.0594658228,36638.88559081888,5871352.775687343,2015
"NPL",128007.13088026881,579.3662047965695,234679.73994715945,2015
"NZL",11472619.655241305,64003.26987590299,21033136.034609046,2015
"PAK",352.81202239131073,2.4160882604604197,646.8220410507362,2015
"PAN",2220461.385063066,10553.676857625038,4070845.8726156214,2015
"PER",42425490.71323764,166499.9408956534,77780066.30760232,2015
"PHL",13736748.265408285,65895.64633830174,25184038.486581862,2015
"PNG",47957386.235609435,180806.56705686782,87921874.76528397,2015
"POL",5462764.50764064,42742.666729365475,10015068.264007838,2015
"PRI",101884.68362184317,722.2241254801446,186788.5866400459,2015
"PRK",1050831.9618525722,10852.584168496001,1926525.2633963807,2015
"PRT",5555442.400873876,46097.0254368523,10184977.734935442,2015
"PRY",17759581.505537003,279375.43627151527,32559232.76015121,2015
"PSE",10.292152493721202,0.13028041131292661,18.868946238488867,2015
"REU",1068.1197792587473,8.56222899716441,1958.2195953077032,2015
"ROU",1785384.7372399194,10906.349848185986,3273205.3516065185,2015
"RUS",204331250.15035573,2332111.357965164,374607291.9423187,2015
"RWA",311579.3065393728,2216.7212275395837,571228.7286555168,2015
"SDN",872.907355225336,8.055737397906,1600.330151246449,2015
"SEN",28885.43894929827,293.4962398181784,52956.63807371349,2015
"SGP",19746.62716449466,154.9748024752472,36202.14980157354,2015
"SLB",4546771.78298045,14970.046156588778,8335748.268797491,2015
"SLE",27278490.54417141,232761.35360078368,50010565.99764761,2015
"SLV",369328.9907675319,2388.8341969572894,677103.149740475,2015
"SMR",17.953946779330575,0.16727279608071965,32.91556909543939,2015
"SOM",4070.1217521846356,65.91837287778225,7461.889879005166,2015
"SRB",486876.72668381117,2815.440175056955,892607.3322536539,2015
"SSD",307981.07294365007,2459.8526734797906,564631.9670633583,2015
"SUR",3614905.7951762686,11921.195531713454,6627327.291156492,2015
"SVK",955843.2710958269,5282.688760735526,1752379.3303423496,2015
"SVN",200722.64842869664,1024.5275249353756,367991.5221192771,2015
"SWE",18072428.963070523,216031.23983821235,33132786.432295967,2015
"SWZ",622308.1731836847,3215.781354444989,1140898.3175034225,2015
"SYR",277658.2548874139,2393.1711691982036,509040.13396025926,2015
"TCA",1392.5038563994508,21.250219062147146,2552.9237367323267,2015
"TCD",283337.6611731043,2591.3684614962563,519452.3788173579,2015
"TGO",96563.47205979674,940.2958101567014,177033.03210962735,2015
"THA",26268265.728387356,120807.65603115948,48158487.16871014,2015
"TLS",155194.60069409374,862.9100052983637,284523.43460583844,2015
"TTO",142732.86325284184,668.1936409805929,261676.9159635434,2015
"TUN",213716.6297924953,1880.0227173148098,391813.8212862411,2015
"TUR",3089913.5932241417,27735.284477791436,5664841.587577592,2015
"TWN",180379.23257672272,942.641042554921,330695.25972399156,2015
"TZA",14120429.008085312,111961.29550804374,25887453.18148973,2015
"UGA",6264494.887953386,54021.495838569404,11484907.294581214,2015
"UKR",6482546.575029838,48913.80599969579,11884668.720888034,2015
"URY",1560999.8665875285,17547.921210604916,2861833.088743801,2015
"USA",282887906.14505196,2289649.1279231915,518627827.93259454,2015
"VCT",353.12036587115074,1.7235672535150592,647.3873374304428,2015
"VEN",10076269.213252585,61435.84377792054,18473160.2242964,2015
"VIR",47.52687509377768,0.2924751540190806,87.13260433859242,2015
"VNM",40745081.55462736,217883.20961145966,74699316.18348351,2015
"VUT",747184.1612686904,3476.160228197156,1369837.6289925987,2015
"XAD",531.0679626527889,5.275077678814803,973.6245981967793,2015
"XKO",85493.49596124457,470.7798667343242,156738.07592894835,2015
"XNC",1439.3868979124143,15.282490826872571,2638.875979506093,2015
"ZAF",11183406.198110472,70156.99447749445,20502911.363202535,2015
"ZMB",12791704.34808323,87590.81871224131,23451457.97148592,2015
"ZWE",2141717.625202472,12261.738755653443,3926482.312871201,2015
"AGO",28735257.464430653,229710.48743592695,52681305.3514562,2016
"ALA",56372.13719699824,672.6592337792165,103348.91819449677,2016
"ALB",121042.91907211259,928.4496223384556,221912.01829887304,2016
"AND",87.8979775116971,0.6275108286263961,161.146292104778,2016
"ARG",16503901.512505408,230189.42112733488,30257152.77292658,2016
"ARM",4609.927129589278,30.047579644551842,8451.533070913676,2016
"ATG",1336.5577752925508,14.425399736293237,2450.3559213696767,2016
"AUS",46775670.20224967,430905.57690353715,85755395.37079109,2016
"AUT",3425289.8384398194,17210.29318775872,6279698.037139671,2016
"AZE",3503.3653060507772,25.475209867439556,6422.836394426425,2016
"BDI",175835.5846694273,1575.8744500566547,322365.2385606166,2016
"BEL",932051.0181335342,4512.342534066228,1708760.1999114796,2016
"BEN",221844.55163566806,2015.9778176707741,406715.01133205794,2016
"BGD",4259146.404421496,21196.228015764173,7808435.0747727435,2016
"BGR",1092682.1965724495,7394.538858112017,2003250.693716157,2016
"BHS",210747.5918713269,3136.084655306576,386370.58509743144,2016
"BIH",432822.0253565837,2307.9795262471966,793507.04648707,2016
"BLR",10655383.355357084,90486.83568615631,19534869.48482133,2016
"BLZ",3884918.9099373,20510.705805507092,7122351.33488505,2016
"BOL",74746718.56825496,470600.8213763511,137035650.70846745,2016
"BRA",1058209950.4865426,5378844.034540873,1940051575.8919945,2016
"BRB",1769.2272363542334,14.316258986333846,3243.583266649428,2016
"BRN",604902.5707986632,2572.584128136684,1108988.046464216,2016
"BTN",478209.8960623988,1962.9523226941274,876718.1427810639,2016
"BWA",37.022722865983305,0.7276476864507171,67.87499192096939,2016
"CAF",10367391.847933203,51151.99411595603,19006885.05454421,2016
"CAN",175883577.83701995,2084425.6748783924,322453226.0345363,2016
"CHE",327546.10864009545,1678.9900987180242,600501.1991735081,2016
"CHL",14400806.921665132,113904.39378438133,26401479.35638607,2016
"CHN",120987257.44150513,718689.1051536162,221809971.9760927,2016
"CIV",28383427.463571336,221099.81126493416,52036283.68321412,2016
"CMR",25398314.004330322,116619.23002656618,46563575.674605556,2016
"COD",311693550.33799803,1381278.348844002,571438175.6196631,2016
"COG",24710769.79520823,114303.4894629883,45303077.95788177,2016
"COL",59941210.04038377,290956.30576805084,109892218.40737028,2016
"COM",23851.603293707547,124.3647881374373,43727.939371797176,2016
"CRI",2530591.058457722,13791.39423996197,4639416.940505823,2016
"CUB",14719862.653308716,74052.69806432266,26986414.864399355,2016
"CUW",203.16986365584845,2.4078543102423873,372.4780833690555,2016
"CYM",5148.7944604651,70.06050036116378,9439.45651085268,2016
"CYP",58047.24003691183,568.915394140915,106419.94006767146,2016
"CZE",4488443.457505405,22808.491652023662,8228813.0054265745,2016
"DEU",5125179.752332447,26877.059203681285,9396162.879276153,2016
"DMA",1499.7408560959939,7.1239767560337235,2749.5249028426542,2016
"DNK",482841.73656287487,4656.340520046329,885209.8503652706,2016
"DOM",4017725.897643412,24907.40483921827,7365830.812346253,2016
"DZA",894235.0828915795,8011.4837787421,1639430.9853012282,2016
"ECU",10956272.270361323,44042.956680302654,20086499.162329093,2016
"EGY",2907.3679038228684,36.72802966215298,5330.174490341924,2016
"ESP",14683543.032704026,107562.36492725615,26919828.893290706,2016
"EST",3485845.995382095,36334.8669770508,6390717.65820051,2016
"ETH",2774066.7277819864,19581.643107480475,5085789.000933644,2016
"FIN",17394640.633401446,240428.38527362508,31890174.494569324,2016
"FJI",1857951.9901057584,8372.9940766042,3406245.3151938897,2016
"FRA",10237246.952644411,60768.469506021975,18768286.079848085,2016
"GAB",7759178.653235001,32150.61791553519,14225160.86426416,2016
"GBR",4520398.610412974,28808.24698880932,8287397.452423785,2016
"GEO",82139.28530148539,523.4219910561706,150588.68971938983,2016
"GHA",15945589.892946575,119244.56175708122,29233581.470402047,2016
"GIN",26642293.54863711,216012.26550660736,48844204.83916801,2016
"GLP",9845.59974917924,70.02423404483557,18050.266206828608,2016
"GMB",421.1447295312206,5.170541242268193,772.0986708072376,2016
"GNB",1871761.455314275,16120.14552973724,3431562.66807617,2016
"GNQ",2356103.067783419,9544.934007180434,4319522.290936268,2016
"GRC",573738.0234377778,6034.1999031943415,1051853.0429692583,2016
"GRD",12154.397096827632,59.44976265746214,22283.061344183992,2016
"GTM",31103030.69837868,178396.8040378731,57022222.94702756,2016
"GUF",1814234.7853440081,6127.211341665471,3326097.1064640144,2016
"GUY",6595979.920806309,26512.136705374243,12092629.854811564,2016
"HKG",6704.844272842452,43.042295343321484,12292.21450021116,2016
"HND",32135248.131341077,188442.86732847942,58914621.57412535,2016
"HRV",884745.5210323568,5372.963121164636,1622033.4552259871,2016
"HTI",3118894.4442625036,17267.080063646463,5717973.147814591,2016
"HUN",1890720.3731314372,14020.6750005166,3466320.6840743017,2016
"IDN",507685874.691124,2422071.5366722336,930757436.933728,2016
"IMN",2501.687369091687,17.578412979743806,4586.426843334759,2016
"IND",37051244.925153345,175362.34456262086,67927282.36278117,2016
"IRL",1629938.316019847,9388.156921341375,2988220.246036386,2016
"IRN",265.28614273016285,2.4079650067837175,486.3579283386319,2016
"IRQ",55.566166846798055,0.4917362710307881,101.87130588579643,2016
"ISR",6115.84653965474,64.87129809016174,11212.385322700356,2016
"ITA",3009607.0247563566,24721.590975667397,5517612.8787199855,2016
"JAM",353826.9731194343,1991.3896671669982,648682.7840522958,2016
"JPN",9698800.881881604,54993.731622525236,17781134.95011627,2016
"KAZ",158071.06499002952,1288.5506122040285,289796.9524817207,2016
"KEN",2886013.846356703,19048.306961093225,5291025.384987288,2016
"KGZ",1175.941910698382,11.524777086573408,2155.8935029470335,2016
"KHM",42687405.29562861,182417.95363141355,78260243.04198575,2016
"KNA",1884.6468885397458,8.388895962008005,3455.1859623228656,2016
"KOR",2482018.657834094,22537.654172361134,4550367.539362506,2016
"LAO",79187764.35744587,388035.25438479625,145177567.9886508,2016
"LBN",26323.29794748078,266.27434058720996,48259.379570381425,2016
"LBR",27017250.32849851,168585.97008533083,49531625.60224725,2016
"LBY",40.84487419829223,0.5194896307671331,74.88226936353576,2016
"LCA",23515.88018115483,107.17038489837603,43112.446998783846,2016
"LIE",1176.591722968644,5.163633092627043,2157.0848254425136,2016
"LKA",2423348.5988983605,17490.125223956624,4442805.764646994,2016
"LSO",1421.759694694699,15.343229898840203,2606.559440273615,2016
"LTU",2865019.2276874343,25531.687123812935,5252535.250760296,2016
"LUX",112351.46925505044,520.6800895391065,205977.6936342591,2016
"LVA",4725638.653541924,44945.46223099819,8663670.864826862,2016
"MAR",211127.66260990902,2041.2025672191646,387067.38145150006,2016
"MDA",88521.22920667235,833.4803869876154,162288.92021223262,2016
"MDG",69541089.36380996,383655.62498675403,127491997.16698486,2016
"MEX",38174549.0765326,274182.5820595305,69986673.30697642,2016
"MKD",224506.0720526663,1496.4766005935485,411594.4654298884,2016
"MLI",24273.650363172288,204.82831103208946,44501.69233248254,2016
"MMR",78789067.38248196,362552.3885543088,144446623.5345503,2016
"MNE",217366.42677951592,1119.5268325535187,398505.1157624459,2016
"MNG",376281.72052075766,4142.113330181561,689849.8209547228,2016
"MOZ",34859934.71220317,250552.8121645326,63909880.3057058,2016
"MSR",1244.4250797184404,6.268593424584481,2281.445979483807,2016
"MTQ",3950.8282573605525,26.05926787527344,7243.1851384943475,2016
"MWI",1948739.4911449477,13509.331561988074,3572689.0670990716,2016
"MYS",132941669.10043506,565249.1817730783,243726393.3507977,2016
"MYT",15912.669154010096,83.46931421062759,29173.226782351845,2016
"NAM",95.75639764755785,1.3206881883430657,175.55339568718935,2016
"NCL",195026.59173078428,1323.908593353271,357548.7515064378,2016
"NGA",8850227.396040354,72189.38696622408,16225416.892740643,2016
"NIC",30090138.425145805,142443.74875646408,55165253.779433995,2016
"NLD",215695.88132906187,1406.6382512151415,395442.44910328015,2016
"NOR",5239859.028599007,60081.6860296578,9606408.21909818,2016
"NPL",224724.45417194054,998.5134169190403,411994.83264855755,2016
"NZL",14089466.166929804,80358.6065409554,25830687.97270463,2016
"PAN",3767173.2147010053,17316.703240048068,6906484.226951845,2016
"PER",58131658.63980332,230961.62885486067,106574707.50630611,2016
"PHL",26950270.340353902,129109.70705168755,49408828.95731549,2016
"PNG",45208622.56813424,177925.92697005582,82882474.70824608,2016
"POL",11154735.174680835,86510.33713259347,20450347.820248194,2016
"PRI",92708.68737862885,599.274683042962,169965.9268608197,2016
"PRK",1270444.2826238312,11509.253959102167,2329147.851477024,2016
"PRT",11514123.338319816,94646.72428967667,21109226.120252993,2016
"PRY",21897600.40367518,319823.3132475059,40145600.74007114,2016
"REU",1357.7465378245245,7.404617179196482,2489.2019860116284,2016
"ROU",3897255.7771283514,23045.154078592168,7144968.9247353105,2016
"RUS",404565079.0522446,5051685.722775971,741702644.9291149,2016
"RWA",387994.2776161636,2777.671917526598,711322.8422962999,2016
"SDN",2798.886767967541,26.677106912372867,5131.292407940491,2016
"SEN",25658.760848413174,254.5573538766348,47041.06155542416,2016
"SGP",19699.07944161234,154.3596279687278,36114.97897628929,2016
"SLB",5079358.344560991,17992.755990113255,9312156.96502848,2016
"SLE",21227194.884345118,177686.75680965438,38916523.95463272,2016
"SLV",1058838.5291583429,5743.541113568233,1941203.970123629,2016
"SOM",5780.6941675347025,86.37904766203661,10597.939307146955,2016
"SRB",830919.798600828,4676.280415975683,1523352.9641015178,2016
"SSD",528200.3743345892,4067.781885276311,968367.3529467463,2016
"SUR",4960899.264662934,16877.596383367658,9094981.985215379,2016
"SVK",3195617.22797681,16942.84432520929,5858631.584624151,2016
"SVN",1119848.6699086374,5394.618919125009,2053055.8948325007,2016
"SWE",25543017.0766227,310348.32569527853,46828864.64047494,2016
"SWZ",872638.5597704281,4801.902606689233,1599837.359579118,2016
"SXM",39.843273151907454,0.29296522957029586,73.046000778497,2016
"SYR",208420.6395358428,1812.6737014559312,382104.50581571186,2016
"TCA",1197.7892222297805,18.887066909967437,2195.9469074212643,2016
"TCD",355961.9332218023,3165.9632290540435,652596.8775733039,2016
"TGO",352977.66044114676,3463.7888226093187,647125.7108087689,2016
"THA",36739296.65858447,171638.61546868656,67355377.20740487,2016
"TKM",8.14381597890593,0.05944391225478781,14.930329294660872,2016
"TLS",235520.88368030812,1296.467269537283,431788.28674723156,2016
"TTO",280765.0278338893,1351.1961365679415,514735.8843621304,2016
"TUN",168491.2664152083,1454.9561057049568,308900.6550945486,2016
"TUR",2816554.9925530404,25633.047734702814,5163684.153013907,2016
"TWN",627903.6911393504,3322.023110297878,1151156.767088809,2016
"TZA",19537037.617370106,152854.22932995346,35817902.29851188,2016
"UGA",7889563.646642554,67486.04452067547,14464200.01884469,2016
"UKR",13332776.844885197,106760.51083836277,24443424.215622865,2016
"URY",1984837.729338087,23688.34860553943,3638869.1704531596,2016
"USA",347026251.668144,2264066.7497077077,636214794.7249305,2016
"VCT",3459.721974561625,16.03810071687623,6342.823620029643,2016
"VEN",39972685.34098977,207335.8249017705,73283256.45848128,2016
"VGB",563.1096303704576,2.8502429745865614,1032.3676556791722,2016
"VIR",1287.767403917774,8.648971679930618,2360.906907182585,2016
"VNM",66213642.677765824,353446.02068471175,121391678.24257064,2016
"VUT",266197.22001209354,1340.6743119259254,488028.2366888382,2016
"XAD",888.5381924310391,8.644499366099776,1628.9866861235714,2016
"XKO",170745.9366594614,912.2313165999469,313034.2172090126,2016
"XNC",2167.8233550387026,21.974655674315848,3974.342817570956,2016
"ZAF",11727685.731952962,73546.0679538353,21500757.175247096,2016
"ZMB",20511052.485034272,141637.19948642253,37603596.222562835,2016
"ZWE",1737339.2369200878,10955.480626395376,3185121.9343534955,2016
"AGO",33010699.195407506,280456.3210512999,60519615.19158044,2017
"AIA",85.6153313177935,1.1708109839257148,156.96144074928807,2017
"ALA",61888.2499744851,735.1438003620262,113461.7916198894,2017
"ALB",209215.68337409332,1689.0250327540464,383562.0861858377,2017
"AND",637.5752940598379,3.42216039470951,1168.888039109703,2017
"ARG",17654920.545335304,233919.6777671838,32367354.333114747,2017
"ARM",4933.737870974694,41.74731801517296,9045.186096786936,2017
"ATG",6221.965633319633,71.89840979989367,11406.936994419322,2017
"AUS",29181047.702020712,236877.75291195075,53498587.45370463,2017
"AUT",3621367.93153021,18405.689726018685,6639174.541138721,2017
"AZE",10446.681957505203,80.10105221124711,19152.25025542621,2017
"BDI",182000.51579603524,1775.192777275999,333667.61229273124,2017
"BEL",848575.1720011417,4137.322685932699,1555721.1486687593,2017
"BEN",268567.30669860466,2238.4464013462707,492373.3956141084,2017
"BGD",5737813.816776179,28376.547233022073,10519325.330756329,2017
"BGR",1040201.078280159,7687.856635043378,1907035.3101802908,2017
"BHS",270008.14427683374,3703.9362265570953,495014.93117419514,2017
"BIH",221705.80182377587,1339.3147675041612,406460.63667692244,2017
"BLM",6.157348494973609,0.07330176779730486,11.288472240784948,2017
"BLR",9288420.370791292,78767.08865605116,17028770.67978403,2017
"BLZ",2807398.9769104756,16366.27429530158,5146898.124335873,2017
